PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Arbiter PUF,Logistic Regression,20,1.4,0.959
Arbiter PUF,Logistic Regression,20,1.5,0.954
Arbiter PUF,Logistic Regression,20,1.6,0.951
Arbiter PUF,Logistic Regression,20,1.7,0.946
Arbiter PUF,Logistic Regression,20,1.8,0.944
Arbiter PUF,Logistic Regression,20,1.9,0.94
Arbiter PUF,Logistic Regression,20,2.0,0.9345
Arbiter PUF,Logistic Regression,20,2.1,0.931
Arbiter PUF,Logistic Regression,20,2.2,0.9255
Arbiter PUF,Logistic Regression,20,2.3,0.919
Arbiter PUF,Logistic Regression,20,2.4,0.91
Arbiter PUF,Logistic Regression,20,2.5,0.904
Arbiter PUF,Logistic Regression,20,2.6,0.899
Arbiter PUF,Logistic Regression,20,2.7,0.8895
Arbiter PUF,Logistic Regression,20,2.8,0.88
Arbiter PUF,Logistic Regression,20,2.9,0.8735
Arbiter PUF,Logistic Regression,30,0.8,0.956
Arbiter PUF,Logistic Regression,30,0.9,0.959
Arbiter PUF,Logistic Regression,30,1.0,0.962
Arbiter PUF,Logistic Regression,30,1.1,0.961
Arbiter PUF,Logistic Regression,30,1.2,0.9605
Arbiter PUF,Logistic Regression,30,1.3,0.9595
Arbiter PUF,Logistic Regression,30,1.4,0.961
Arbiter PUF,Logistic Regression,30,1.5,0.957
Arbiter PUF,Logistic Regression,30,1.6,0.954
Arbiter PUF,Logistic Regression,30,1.7,0.949
Arbiter PUF,Logistic Regression,30,1.8,0.946
Arbiter PUF,Logistic Regression,30,1.9,0.944
Arbiter PUF,Logistic Regression,30,2.0,0.939
Arbiter PUF,Logistic Regression,30,2.1,0.9345
Arbiter PUF,Logistic Regression,30,2.2,0.9305
Arbiter PUF,Logistic Regression,30,2.3,0.9255
Arbiter PUF,Logistic Regression,30,2.4,0.9185
Arbiter PUF,Logistic Regression,30,2.5,0.91
Arbiter PUF,Logistic Regression,30,2.6,0.9045
Arbiter PUF,Logistic Regression,30,2.7,0.899
Arbiter PUF,Logistic Regression,30,2.8,0.891
Arbiter PUF,Logistic Regression,30,2.9,0.882
Arbiter PUF,Logistic Regression,40,0.8,0.9555
Arbiter PUF,Logistic Regression,40,0.9,0.9585
Arbiter PUF,Logistic Regression,40,1.0,0.961
Arbiter PUF,Logistic Regression,40,1.1,0.9615
Arbiter PUF,Logistic Regression,40,1.2,0.961
Arbiter PUF,Logistic Regression,40,1.3,0.96
Arbiter PUF,Logistic Regression,40,1.4,0.9605
Arbiter PUF,Logistic Regression,40,1.5,0.961
Arbiter PUF,Logistic Regression,40,1.6,0.955
Arbiter PUF,Logistic Regression,40,1.7,0.952
Arbiter PUF,Logistic Regression,40,1.8,0.947
Arbiter PUF,Logistic Regression,40,1.9,0.945
Arbiter PUF,Logistic Regression,40,2.0,0.943
Arbiter PUF,Logistic Regression,40,2.1,0.939
Arbiter PUF,Logistic Regression,40,2.2,0.9345
Arbiter PUF,Logistic Regression,40,2.3,0.9305
Arbiter PUF,Logistic Regression,40,2.4,0.926
Arbiter PUF,Logistic Regression,40,2.5,0.9185
Arbiter PUF,Logistic Regression,40,2.6,0.91
Arbiter PUF,Logistic Regression,40,2.7,0.9045
Arbiter PUF,Logistic Regression,40,2.8,0.9
Arbiter PUF,Logistic Regression,40,2.9,0.892
Arbiter PUF,Logistic Regression,50,0.8,0.9555
Arbiter PUF,Logistic Regression,50,0.9,0.9575
Arbiter PUF,Logistic Regression,50,1.0,0.96
Arbiter PUF,Logistic Regression,50,1.1,0.962
Arbiter PUF,Logistic Regression,50,1.2,0.961
Arbiter PUF,Logistic Regression,50,1.3,0.9605
Arbiter PUF,Logistic Regression,50,1.4,0.96
Arbiter PUF,Logistic Regression,50,1.5,0.9605
Arbiter PUF,Logistic Regression,50,1.6,0.959
Arbiter PUF,Logistic Regression,50,1.7,0.954
Arbiter PUF,Logistic Regression,50,1.8,0.951
Arbiter PUF,Logistic Regression,50,1.9,0.9475
Arbiter PUF,Logistic Regression,50,2.0,0.945
Arbiter PUF,Logistic Regression,50,2.1,0.9425
Arbiter PUF,Logistic Regression,50,2.2,0.938
Arbiter PUF,Logistic Regression,50,2.3,0.934
Arbiter PUF,Logistic Regression,50,2.4,0.9295
Arbiter PUF,Logistic Regression,50,2.5,0.9255
Arbiter PUF,Logistic Regression,50,2.6,0.9185
