PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Permutation PUF,Least Squares Regression,40,2.0,0.4755
Permutation PUF,Least Squares Regression,40,2.1,0.474
Permutation PUF,Least Squares Regression,40,2.2,0.477
Permutation PUF,Least Squares Regression,40,2.3,0.473
Permutation PUF,Least Squares Regression,40,2.4,0.482
Permutation PUF,Least Squares Regression,40,2.5,0.4825
Permutation PUF,Least Squares Regression,40,2.6,0.4855
Permutation PUF,Least Squares Regression,40,2.7,0.4925
Permutation PUF,Least Squares Regression,40,2.8,0.495
Permutation PUF,Least Squares Regression,40,2.9,0.492
Permutation PUF,Least Squares Regression,50,0.8,0.4975
Permutation PUF,Least Squares Regression,50,0.9,0.494
Permutation PUF,Least Squares Regression,50,1.0,0.4955
Permutation PUF,Least Squares Regression,50,1.1,0.49
Permutation PUF,Least Squares Regression,50,1.2,0.4835
Permutation PUF,Least Squares Regression,50,1.3,0.4875
Permutation PUF,Least Squares Regression,50,1.4,0.489
Permutation PUF,Least Squares Regression,50,1.5,0.4895
Permutation PUF,Least Squares Regression,50,1.6,0.4865
Permutation PUF,Least Squares Regression,50,1.7,0.4815
Permutation PUF,Least Squares Regression,50,1.8,0.4845
Permutation PUF,Least Squares Regression,50,1.9,0.484
Permutation PUF,Least Squares Regression,50,2.0,0.4795
Permutation PUF,Least Squares Regression,50,2.1,0.475
Permutation PUF,Least Squares Regression,50,2.2,0.475
Permutation PUF,Least Squares Regression,50,2.3,0.4775
Permutation PUF,Least Squares Regression,50,2.4,0.4735
Permutation PUF,Least Squares Regression,50,2.5,0.481
Permutation PUF,Least Squares Regression,50,2.6,0.4825
Permutation PUF,Least Squares Regression,50,2.7,0.485
Permutation PUF,Least Squares Regression,50,2.8,0.4935
Permutation PUF,Least Squares Regression,50,2.9,0.4945
Permutation PUF,Least Squares Regression,60,0.8,0.4985
Permutation PUF,Least Squares Regression,60,0.9,0.4965
Permutation PUF,Least Squares Regression,60,1.0,0.494
Permutation PUF,Least Squares Regression,60,1.1,0.491
Permutation PUF,Least Squares Regression,60,1.2,0.488
Permutation PUF,Least Squares Regression,60,1.3,0.487
Permutation PUF,Least Squares Regression,60,1.4,0.487
Permutation PUF,Least Squares Regression,60,1.5,0.4875
Permutation PUF,Least Squares Regression,60,1.6,0.4875
Permutation PUF,Least Squares Regression,60,1.7,0.4865
Permutation PUF,Least Squares Regression,60,1.8,0.483
Permutation PUF,Least Squares Regression,60,1.9,0.4835
Permutation PUF,Least Squares Regression,60,2.0,0.486
Permutation PUF,Least Squares Regression,60,2.1,0.4795
Permutation PUF,Least Squares Regression,60,2.2,0.4755
Permutation PUF,Least Squares Regression,60,2.3,0.4755
Permutation PUF,Least Squares Regression,60,2.4,0.477
Permutation PUF,Least Squares Regression,60,2.5,0.4745
Permutation PUF,Least Squares Regression,60,2.6,0.4805
Permutation PUF,Least Squares Regression,60,2.7,0.483
Permutation PUF,Least Squares Regression,60,2.8,0.4845
Permutation PUF,Least Squares Regression,60,2.9,0.493
Permutation PUF,Least Squares Regression,70,0.8,0.4975
Permutation PUF,Least Squares Regression,70,0.9,0.497
Permutation PUF,Least Squares Regression,70,1.0,0.495
Permutation PUF,Least Squares Regression,70,1.1,0.4935
Permutation PUF,Least Squares Regression,70,1.2,0.4895
Permutation PUF,Least Squares Regression,70,1.3,0.4855
Permutation PUF,Least Squares Regression,70,1.4,0.4875
Permutation PUF,Least Squares Regression,70,1.5,0.4875
Permutation PUF,Least Squares Regression,70,1.6,0.49
Permutation PUF,Least Squares Regression,70,1.7,0.4865
Permutation PUF,Least Squares Regression,70,1.8,0.484
Permutation PUF,Least Squares Regression,70,1.9,0.4825
Permutation PUF,Least Squares Regression,70,2.0,0.484
Permutation PUF,Least Squares Regression,70,2.1,0.486
Permutation PUF,Least Squares Regression,70,2.2,0.477
Permutation PUF,Least Squares Regression,70,2.3,0.473
Permutation PUF,Least Squares Regression,70,2.4,0.4735
Permutation PUF,Least Squares Regression,70,2.5,0.477
Permutation PUF,Least Squares Regression,70,2.6,0.4735
Permutation PUF,Least Squares Regression,70,2.7,0.481
Permutation PUF,Least Squares Regression,70,2.8,0.4835
Permutation PUF,Least Squares Regression,70,2.9,0.484
Permutation PUF,Least Squares Regression,80,0.8,0.5
Permutation PUF,Least Squares Regression,80,0.9,0.497
Permutation PUF,Least Squares Regression,80,1.0,0.494
Permutation PUF,Least Squares Regression,80,1.1,0.4945
Permutation PUF,Least Squares Regression,80,1.2,0.491
Permutation PUF,Least Squares Regression,80,1.3,0.488
Permutation PUF,Least Squares Regression,80,1.4,0.487
Permutation PUF,Least Squares Regression,80,1.5,0.4875
Permutation PUF,Least Squares Regression,80,1.6,0.488
Permutation PUF,Least Squares Regression,80,1.7,0.4885
Permutation PUF,Least Squares Regression,80,1.8,0.4875
Permutation PUF,Least Squares Regression,80,1.9,0.4815
Permutation PUF,Least Squares Regression,80,2.0,0.4815
Permutation PUF,Least Squares Regression,80,2.1,0.484
Permutation PUF,Least Squares Regression,80,2.2,0.4805
Permutation PUF,Least Squares Regression,80,2.3,0.476
Permutation PUF,Least Squares Regression,80,2.4,0.473
Permutation PUF,Least Squares Regression,80,2.5,0.475
Permutation PUF,Least Squares Regression,80,2.6,0.4765
Permutation PUF,Least Squares Regression,80,2.7,0.4745
Permutation PUF,Least Squares Regression,80,2.8,0.4815
Permutation PUF,Least Squares Regression,80,2.9,0.4835
Permutation PUF,Least Squares Regression,90,0.8,0.5005
Permutation PUF,Least Squares Regression,90,0.9,0.4985
Permutation PUF,Least Squares Regression,90,1.0,0.4965
Permutation PUF,Least Squares Regression,90,1.1,0.494
Permutation PUF,Least Squares Regression,90,1.2,0.492
Permutation PUF,Least Squares Regression,90,1.3,0.4885
Permutation PUF,Least Squares Regression,90,1.4,0.4855
Permutation PUF,Least Squares Regression,90,1.5,0.4875
Permutation PUF,Least Squares Regression,90,1.6,0.4865
Permutation PUF,Least Squares Regression,90,1.7,0.488
Permutation PUF,Least Squares Regression,90,1.8,0.487
Permutation PUF,Least Squares Regression,90,1.9,0.486
Permutation PUF,Least Squares Regression,90,2.0,0.4835
Permutation PUF,Least Squares Regression,90,2.1,0.4845
Permutation PUF,Least Squares Regression,90,2.2,0.484
Permutation PUF,Least Squares Regression,90,2.3,0.4795
Permutation PUF,Least Squares Regression,90,2.4,0.4765
Permutation PUF,Least Squares Regression,90,2.5,0.4745
Permutation PUF,Least Squares Regression,90,2.6,0.4735
Permutation PUF,Least Squares Regression,90,2.7,0.476
Permutation PUF,Least Squares Regression,90,2.8,0.476
Permutation PUF,Least Squares Regression,90,2.9,0.4815
Permutation PUF,Least Squares Regression,100,0.8,0.4995
Permutation PUF,Least Squares Regression,100,0.9,0.497
Permutation PUF,Least Squares Regression,100,1.0,0.497
Permutation PUF,Least Squares Regression,100,1.1,0.495
Permutation PUF,Least Squares Regression,100,1.2,0.4955
Permutation PUF,Least Squares Regression,100,1.3,0.4895
Permutation PUF,Least Squares Regression,100,1.4,0.4875
Permutation PUF,Least Squares Regression,100,1.5,0.487
Permutation PUF,Least Squares Regression,100,1.6,0.488
Permutation PUF,Least Squares Regression,100,1.7,0.487
Permutation PUF,Least Squares Regression,100,1.8,0.4895
Permutation PUF,Least Squares Regression,100,1.9,0.4875
Permutation PUF,Least Squares Regression,100,2.0,0.484
Permutation PUF,Least Squares Regression,100,2.1,0.482
Permutation PUF,Least Squares Regression,100,2.2,0.484
Permutation PUF,Least Squares Regression,100,2.3,0.486
