PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
4-XOR Arbiter,Logistic regression Attack,80,1.4,0.9835
4-XOR Arbiter,Logistic regression Attack,80,1.5,0.985
4-XOR Arbiter,Logistic regression Attack,80,1.6,0.9815
4-XOR Arbiter,Logistic regression Attack,80,1.7,0.975
4-XOR Arbiter,Logistic regression Attack,80,1.8,0.973
4-XOR Arbiter,Logistic regression Attack,80,1.9,0.967
4-XOR Arbiter,Logistic regression Attack,80,2.0,0.958
4-XOR Arbiter,Logistic regression Attack,80,2.1,0.9505
4-XOR Arbiter,Logistic regression Attack,80,2.2,0.9425
4-XOR Arbiter,Logistic regression Attack,80,2.3,0.9355
4-XOR Arbiter,Logistic regression Attack,80,2.4,0.93
4-XOR Arbiter,Logistic regression Attack,80,2.5,0.926
4-XOR Arbiter,Logistic regression Attack,80,2.6,0.921
4-XOR Arbiter,Logistic regression Attack,80,2.7,0.915
4-XOR Arbiter,Logistic regression Attack,80,2.8,0.909
4-XOR Arbiter,Logistic regression Attack,80,2.9,0.9025
4-XOR Arbiter,Logistic regression Attack,90,0.8,0.956
4-XOR Arbiter,Logistic regression Attack,90,0.9,0.958
4-XOR Arbiter,Logistic regression Attack,90,1.0,0.9645
4-XOR Arbiter,Logistic regression Attack,90,1.1,0.9685
4-XOR Arbiter,Logistic regression Attack,90,1.2,0.9735
4-XOR Arbiter,Logistic regression Attack,90,1.3,0.9785
4-XOR Arbiter,Logistic regression Attack,90,1.4,0.9825
4-XOR Arbiter,Logistic regression Attack,90,1.5,0.984
4-XOR Arbiter,Logistic regression Attack,90,1.6,0.983
4-XOR Arbiter,Logistic regression Attack,90,1.7,0.9815
4-XOR Arbiter,Logistic regression Attack,90,1.8,0.974
4-XOR Arbiter,Logistic regression Attack,90,1.9,0.97
4-XOR Arbiter,Logistic regression Attack,90,2.0,0.966
4-XOR Arbiter,Logistic regression Attack,90,2.1,0.956
4-XOR Arbiter,Logistic regression Attack,90,2.2,0.949
4-XOR Arbiter,Logistic regression Attack,90,2.3,0.941
4-XOR Arbiter,Logistic regression Attack,90,2.4,0.9345
4-XOR Arbiter,Logistic regression Attack,90,2.5,0.9295
4-XOR Arbiter,Logistic regression Attack,90,2.6,0.926
4-XOR Arbiter,Logistic regression Attack,90,2.7,0.92
4-XOR Arbiter,Logistic regression Attack,90,2.8,0.915
4-XOR Arbiter,Logistic regression Attack,90,2.9,0.9085
4-XOR Arbiter,Logistic regression Attack,100,0.8,0.9545
4-XOR Arbiter,Logistic regression Attack,100,0.9,0.957
4-XOR Arbiter,Logistic regression Attack,100,1.0,0.963
4-XOR Arbiter,Logistic regression Attack,100,1.1,0.967
4-XOR Arbiter,Logistic regression Attack,100,1.2,0.972
4-XOR Arbiter,Logistic regression Attack,100,1.3,0.977
4-XOR Arbiter,Logistic regression Attack,100,1.4,0.982
4-XOR Arbiter,Logistic regression Attack,100,1.5,0.9835
4-XOR Arbiter,Logistic regression Attack,100,1.6,0.9845
4-XOR Arbiter,Logistic regression Attack,100,1.7,0.983
4-XOR Arbiter,Logistic regression Attack,100,1.8,0.976
4-XOR Arbiter,Logistic regression Attack,100,1.9,0.975
4-XOR Arbiter,Logistic regression Attack,100,2.0,0.968
4-XOR Arbiter,Logistic regression Attack,100,2.1,0.9625
4-XOR Arbiter,Logistic regression Attack,100,2.2,0.954
4-XOR Arbiter,Logistic regression Attack,100,2.3,0.946
4-XOR Arbiter,Logistic regression Attack,100,2.4,0.938
4-XOR Arbiter,Logistic regression Attack,100,2.5,0.9325
4-XOR Arbiter,Logistic regression Attack,100,2.6,0.929
4-XOR Arbiter,Logistic regression Attack,100,2.7,0.926
4-XOR Arbiter,Logistic regression Attack,100,2.8,0.9195
4-XOR Arbiter,Logistic regression Attack,100,2.9,0.9145
4-XOR Arbiter,Logistic regression Attack,110,0.8,0.952
4-XOR Arbiter,Logistic regression Attack,110,0.9,0.956
4-XOR Arbiter,Logistic regression Attack,110,1.0,0.959
4-XOR Arbiter,Logistic regression Attack,110,1.1,0.965
4-XOR Arbiter,Logistic regression Attack,110,1.2,0.9695
4-XOR Arbiter,Logistic regression Attack,110,1.3,0.975
4-XOR Arbiter,Logistic regression Attack,110,1.4,0.9795
4-XOR Arbiter,Logistic regression Attack,110,1.5,0.9825
4-XOR Arbiter,Logistic regression Attack,110,1.6,0.984
4-XOR Arbiter,Logistic regression Attack,110,1.7,0.9845
4-XOR Arbiter,Logistic regression Attack,110,1.8,0.9815
4-XOR Arbiter,Logistic regression Attack,110,1.9,0.975
4-XOR Arbiter,Logistic regression Attack,110,2.0,0.9715
4-XOR Arbiter,Logistic regression Attack,110,2.1,0.9665
4-XOR Arbiter,Logistic regression Attack,110,2.2,0.9585
4-XOR Arbiter,Logistic regression Attack,110,2.3,0.952
4-XOR Arbiter,Logistic regression Attack,110,2.4,0.9445
4-XOR Arbiter,Logistic regression Attack,110,2.5,0.9365
4-XOR Arbiter,Logistic regression Attack,110,2.6,0.9325
4-XOR Arbiter,Logistic regression Attack,110,2.7,0.928
4-XOR Arbiter,Logistic regression Attack,110,2.8,0.926
4-XOR Arbiter,Logistic regression Attack,110,2.9,0.9185
4-XOR Arbiter,Logistic regression Attack,120,0.8,0.951
4-XOR Arbiter,Logistic regression Attack,120,0.9,0.9565
4-XOR Arbiter,Logistic regression Attack,120,1.0,0.958
4-XOR Arbiter,Logistic regression Attack,120,1.1,0.9645
4-XOR Arbiter,Logistic regression Attack,120,1.2,0.9675
4-XOR Arbiter,Logistic regression Attack,120,1.3,0.973
4-XOR Arbiter,Logistic regression Attack,120,1.4,0.9775
4-XOR Arbiter,Logistic regression Attack,120,1.5,0.982
4-XOR Arbiter,Logistic regression Attack,120,1.6,0.9835
4-XOR Arbiter,Logistic regression Attack,120,1.7,0.984
4-XOR Arbiter,Logistic regression Attack,120,1.8,0.984
4-XOR Arbiter,Logistic regression Attack,120,1.9,0.9785
4-XOR Arbiter,Logistic regression Attack,120,2.0,0.974
4-XOR Arbiter,Logistic regression Attack,120,2.1,0.969
4-XOR Arbiter,Logistic regression Attack,120,2.2,0.966
4-XOR Arbiter,Logistic regression Attack,120,2.3,0.9575
4-XOR Arbiter,Logistic regression Attack,120,2.4,0.9505
4-XOR Arbiter,Logistic regression Attack,120,2.5,0.943
4-XOR Arbiter,Logistic regression Attack,120,2.6,0.936
4-XOR Arbiter,Logistic regression Attack,120,2.7,0.9315
4-XOR Arbiter,Logistic regression Attack,120,2.8,0.928
4-XOR Arbiter,Logistic regression Attack,120,2.9,0.925
4-XOR Arbiter,Logistic regression Attack,130,0.8,0.9505
4-XOR Arbiter,Logistic regression Attack,130,0.9,0.9555
4-XOR Arbiter,Logistic regression Attack,130,1.0,0.957
