PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Interpose PUF,Logistic regression Attack,40,1.7,0.715
Interpose PUF,Logistic regression Attack,40,1.8,0.7145
Interpose PUF,Logistic regression Attack,40,1.9,0.707
Interpose PUF,Logistic regression Attack,40,2.0,0.704
Interpose PUF,Logistic regression Attack,40,2.1,0.702
Interpose PUF,Logistic regression Attack,40,2.2,0.6995
Interpose PUF,Logistic regression Attack,40,2.3,0.695
Interpose PUF,Logistic regression Attack,40,2.4,0.6885
Interpose PUF,Logistic regression Attack,40,2.5,0.686
Interpose PUF,Logistic regression Attack,40,2.6,0.684
Interpose PUF,Logistic regression Attack,40,2.7,0.6795
Interpose PUF,Logistic regression Attack,40,2.8,0.675
Interpose PUF,Logistic regression Attack,40,2.9,0.6725
Interpose PUF,Logistic regression Attack,50,0.8,0.735
Interpose PUF,Logistic regression Attack,50,0.9,0.738
Interpose PUF,Logistic regression Attack,50,1.0,0.735
Interpose PUF,Logistic regression Attack,50,1.1,0.7335
Interpose PUF,Logistic regression Attack,50,1.2,0.7305
Interpose PUF,Logistic regression Attack,50,1.3,0.732
Interpose PUF,Logistic regression Attack,50,1.4,0.7315
Interpose PUF,Logistic regression Attack,50,1.5,0.7285
Interpose PUF,Logistic regression Attack,50,1.6,0.724
Interpose PUF,Logistic regression Attack,50,1.7,0.718
Interpose PUF,Logistic regression Attack,50,1.8,0.7155
Interpose PUF,Logistic regression Attack,50,1.9,0.711
Interpose PUF,Logistic regression Attack,50,2.0,0.708
Interpose PUF,Logistic regression Attack,50,2.1,0.702
Interpose PUF,Logistic regression Attack,50,2.2,0.7015
Interpose PUF,Logistic regression Attack,50,2.3,0.697
Interpose PUF,Logistic regression Attack,50,2.4,0.6945
Interpose PUF,Logistic regression Attack,50,2.5,0.6885
Interpose PUF,Logistic regression Attack,50,2.6,0.686
Interpose PUF,Logistic regression Attack,50,2.7,0.684
Interpose PUF,Logistic regression Attack,50,2.8,0.6805
Interpose PUF,Logistic regression Attack,50,2.9,0.6745
Interpose PUF,Logistic regression Attack,60,0.8,0.7355
Interpose PUF,Logistic regression Attack,60,0.9,0.736
Interpose PUF,Logistic regression Attack,60,1.0,0.736
Interpose PUF,Logistic regression Attack,60,1.1,0.7335
Interpose PUF,Logistic regression Attack,60,1.2,0.7315
Interpose PUF,Logistic regression Attack,60,1.3,0.732
Interpose PUF,Logistic regression Attack,60,1.4,0.7335
Interpose PUF,Logistic regression Attack,60,1.5,0.7305
Interpose PUF,Logistic regression Attack,60,1.6,0.7275
Interpose PUF,Logistic regression Attack,60,1.7,0.7225
Interpose PUF,Logistic regression Attack,60,1.8,0.718
Interpose PUF,Logistic regression Attack,60,1.9,0.716
Interpose PUF,Logistic regression Attack,60,2.0,0.71
Interpose PUF,Logistic regression Attack,60,2.1,0.707
Interpose PUF,Logistic regression Attack,60,2.2,0.7035
Interpose PUF,Logistic regression Attack,60,2.3,0.701
Interpose PUF,Logistic regression Attack,60,2.4,0.6965
Interpose PUF,Logistic regression Attack,60,2.5,0.6945
Interpose PUF,Logistic regression Attack,60,2.6,0.688
Interpose PUF,Logistic regression Attack,60,2.7,0.6855
Interpose PUF,Logistic regression Attack,60,2.8,0.684
Interpose PUF,Logistic regression Attack,60,2.9,0.681
