PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Permutation PUF,MLP Attack,40,2.8,0.5065
Permutation PUF,MLP Attack,40,2.9,0.5055
Permutation PUF,MLP Attack,50,0.8,0.4995
Permutation PUF,MLP Attack,50,0.9,0.4985
Permutation PUF,MLP Attack,50,1.0,0.5015
Permutation PUF,MLP Attack,50,1.1,0.501
Permutation PUF,MLP Attack,50,1.2,0.502
Permutation PUF,MLP Attack,50,1.3,0.501
Permutation PUF,MLP Attack,50,1.4,0.5035
Permutation PUF,MLP Attack,50,1.5,0.4975
Permutation PUF,MLP Attack,50,1.6,0.5005
Permutation PUF,MLP Attack,50,1.7,0.498
Permutation PUF,MLP Attack,50,1.8,0.4965
Permutation PUF,MLP Attack,50,1.9,0.4985
Permutation PUF,MLP Attack,50,2.0,0.5015
Permutation PUF,MLP Attack,50,2.1,0.5005
Permutation PUF,MLP Attack,50,2.2,0.497
Permutation PUF,MLP Attack,50,2.3,0.492
Permutation PUF,MLP Attack,50,2.4,0.4905
Permutation PUF,MLP Attack,50,2.5,0.4965
Permutation PUF,MLP Attack,50,2.6,0.5025
Permutation PUF,MLP Attack,50,2.7,0.5005
Permutation PUF,MLP Attack,50,2.8,0.502
Permutation PUF,MLP Attack,50,2.9,0.506
Permutation PUF,MLP Attack,60,0.8,0.499
Permutation PUF,MLP Attack,60,0.9,0.4975
Permutation PUF,MLP Attack,60,1.0,0.499
Permutation PUF,MLP Attack,60,1.1,0.499
Permutation PUF,MLP Attack,60,1.2,0.5015
Permutation PUF,MLP Attack,60,1.3,0.5015
Permutation PUF,MLP Attack,60,1.4,0.4995
Permutation PUF,MLP Attack,60,1.5,0.5
Permutation PUF,MLP Attack,60,1.6,0.498
Permutation PUF,MLP Attack,60,1.7,0.4965
Permutation PUF,MLP Attack,60,1.8,0.498
Permutation PUF,MLP Attack,60,1.9,0.4985
Permutation PUF,MLP Attack,60,2.0,0.498
Permutation PUF,MLP Attack,60,2.1,0.5035
Permutation PUF,MLP Attack,60,2.2,0.4965
Permutation PUF,MLP Attack,60,2.3,0.498
Permutation PUF,MLP Attack,60,2.4,0.4905
Permutation PUF,MLP Attack,60,2.5,0.4905
Permutation PUF,MLP Attack,60,2.6,0.4965
Permutation PUF,MLP Attack,60,2.7,0.503
Permutation PUF,MLP Attack,60,2.8,0.5
Permutation PUF,MLP Attack,60,2.9,0.502
Permutation PUF,MLP Attack,70,0.8,0.5005
Permutation PUF,MLP Attack,70,0.9,0.498
Permutation PUF,MLP Attack,70,1.0,0.5
Permutation PUF,MLP Attack,70,1.1,0.4985
Permutation PUF,MLP Attack,70,1.2,0.5
Permutation PUF,MLP Attack,70,1.3,0.502
Permutation PUF,MLP Attack,70,1.4,0.501
Permutation PUF,MLP Attack,70,1.5,0.503
Permutation PUF,MLP Attack,70,1.6,0.5
Permutation PUF,MLP Attack,70,1.7,0.498
Permutation PUF,MLP Attack,70,1.8,0.497
Permutation PUF,MLP Attack,70,1.9,0.4935
Permutation PUF,MLP Attack,70,2.0,0.5015
Permutation PUF,MLP Attack,70,2.1,0.5
Permutation PUF,MLP Attack,70,2.2,0.504
Permutation PUF,MLP Attack,70,2.3,0.496
Permutation PUF,MLP Attack,70,2.4,0.496
Permutation PUF,MLP Attack,70,2.5,0.4905
Permutation PUF,MLP Attack,70,2.6,0.491
Permutation PUF,MLP Attack,70,2.7,0.4965
Permutation PUF,MLP Attack,70,2.8,0.503
Permutation PUF,MLP Attack,70,2.9,0.5
Permutation PUF,MLP Attack,80,0.8,0.503
Permutation PUF,MLP Attack,80,0.9,0.5
Permutation PUF,MLP Attack,80,1.0,0.498
Permutation PUF,MLP Attack,80,1.1,0.5
Permutation PUF,MLP Attack,80,1.2,0.4995
Permutation PUF,MLP Attack,80,1.3,0.5005
Permutation PUF,MLP Attack,80,1.4,0.501
Permutation PUF,MLP Attack,80,1.5,0.5
Permutation PUF,MLP Attack,80,1.6,0.502
Permutation PUF,MLP Attack,80,1.7,0.4975
Permutation PUF,MLP Attack,80,1.8,0.4975
Permutation PUF,MLP Attack,80,1.9,0.498
Permutation PUF,MLP Attack,80,2.0,0.4955
Permutation PUF,MLP Attack,80,2.1,0.5015
Permutation PUF,MLP Attack,80,2.2,0.4995
Permutation PUF,MLP Attack,80,2.3,0.5035
Permutation PUF,MLP Attack,80,2.4,0.4955
Permutation PUF,MLP Attack,80,2.5,0.4955
Permutation PUF,MLP Attack,80,2.6,0.491
Permutation PUF,MLP Attack,80,2.7,0.491
Permutation PUF,MLP Attack,80,2.8,0.4975
Permutation PUF,MLP Attack,80,2.9,0.5025
Permutation PUF,MLP Attack,90,0.8,0.503
Permutation PUF,MLP Attack,90,0.9,0.5
Permutation PUF,MLP Attack,90,1.0,0.4975
Permutation PUF,MLP Attack,90,1.1,0.499
Permutation PUF,MLP Attack,90,1.2,0.4975
Permutation PUF,MLP Attack,90,1.3,0.5
Permutation PUF,MLP Attack,90,1.4,0.5015
Permutation PUF,MLP Attack,90,1.5,0.5
Permutation PUF,MLP Attack,90,1.6,0.5025
Permutation PUF,MLP Attack,90,1.7,0.501
Permutation PUF,MLP Attack,90,1.8,0.4965
Permutation PUF,MLP Attack,90,1.9,0.498
Permutation PUF,MLP Attack,90,2.0,0.498
Permutation PUF,MLP Attack,90,2.1,0.497
Permutation PUF,MLP Attack,90,2.2,0.499
Permutation PUF,MLP Attack,90,2.3,0.499
Permutation PUF,MLP Attack,90,2.4,0.502
Permutation PUF,MLP Attack,90,2.5,0.496
Permutation PUF,MLP Attack,90,2.6,0.495
Permutation PUF,MLP Attack,90,2.7,0.49
Permutation PUF,MLP Attack,90,2.8,0.4895
Permutation PUF,MLP Attack,90,2.9,0.4975
Permutation PUF,MLP Attack,100,0.8,0.5045
Permutation PUF,MLP Attack,100,0.9,0.4985
Permutation PUF,MLP Attack,100,1.0,0.4975
Permutation PUF,MLP Attack,100,1.1,0.499
Permutation PUF,MLP Attack,100,1.2,0.5015
Permutation PUF,MLP Attack,100,1.3,0.501
Permutation PUF,MLP Attack,100,1.4,0.5005
Permutation PUF,MLP Attack,100,1.5,0.5005
Permutation PUF,MLP Attack,100,1.6,0.4995
Permutation PUF,MLP Attack,100,1.7,0.504
Permutation PUF,MLP Attack,100,1.8,0.497
Permutation PUF,MLP Attack,100,1.9,0.499
Permutation PUF,MLP Attack,100,2.0,0.4975
Permutation PUF,MLP Attack,100,2.1,0.495
Permutation PUF,MLP Attack,100,2.2,0.5015
Permutation PUF,MLP Attack,100,2.3,0.4975
Permutation PUF,MLP Attack,100,2.4,0.5015
Permutation PUF,MLP Attack,100,2.5,0.5015
Permutation PUF,MLP Attack,100,2.6,0.496
Permutation PUF,MLP Attack,100,2.7,0.493
Permutation PUF,MLP Attack,100,2.8,0.4905
Permutation PUF,MLP Attack,100,2.9,0.49
Permutation PUF,MLP Attack,110,0.8,0.5045
Permutation PUF,MLP Attack,110,0.9,0.5015
Permutation PUF,MLP Attack,110,1.0,0.499
Permutation PUF,MLP Attack,110,1.1,0.497
Permutation PUF,MLP Attack,110,1.2,0.5005
Permutation PUF,MLP Attack,110,1.3,0.498
Permutation PUF,MLP Attack,110,1.4,0.5
Permutation PUF,MLP Attack,110,1.5,0.502
Permutation PUF,MLP Attack,110,1.6,0.5
Permutation PUF,MLP Attack,110,1.7,0.502
Permutation PUF,MLP Attack,110,1.8,0.5005
Permutation PUF,MLP Attack,110,1.9,0.4985
Permutation PUF,MLP Attack,110,2.0,0.497
Permutation PUF,MLP Attack,110,2.1,0.4985
Permutation PUF,MLP Attack,110,2.2,0.4955
Permutation PUF,MLP Attack,110,2.3,0.502
Permutation PUF,MLP Attack,110,2.4,0.5
Permutation PUF,MLP Attack,110,2.5,0.5035
Permutation PUF,MLP Attack,110,2.6,0.5
Permutation PUF,MLP Attack,110,2.7,0.495
Permutation PUF,MLP Attack,110,2.8,0.4945
Permutation PUF,MLP Attack,110,2.9,0.49
Permutation PUF,MLP Attack,120,0.8,0.503
Permutation PUF,MLP Attack,120,0.9,0.5025
Permutation PUF,MLP Attack,120,1.0,0.5005
Permutation PUF,MLP Attack,120,1.1,0.4975
Permutation PUF,MLP Attack,120,1.2,0.5
Permutation PUF,MLP Attack,120,1.3,0.4995
Permutation PUF,MLP Attack,120,1.4,0.501
Permutation PUF,MLP Attack,120,1.5,0.5005
Permutation PUF,MLP Attack,120,1.6,0.5015
Permutation PUF,MLP Attack,120,1.7,0.501
Permutation PUF,MLP Attack,120,1.8,0.504
Permutation PUF,MLP Attack,120,1.9,0.4995
Permutation PUF,MLP Attack,120,2.0,0.4965
Permutation PUF,MLP Attack,120,2.1,0.4975
Permutation PUF,MLP Attack,120,2.2,0.497
Permutation PUF,MLP Attack,120,2.3,0.4965
Permutation PUF,MLP Attack,120,2.4,0.501
Permutation PUF,MLP Attack,120,2.5,0.5
Permutation PUF,MLP Attack,120,2.6,0.5035
Permutation PUF,MLP Attack,120,2.7,0.4975
Permutation PUF,MLP Attack,120,2.8,0.496
Permutation PUF,MLP Attack,120,2.9,0.493
Permutation PUF,MLP Attack,130,0.8,0.5045
Permutation PUF,MLP Attack,130,0.9,0.5035
Permutation PUF,MLP Attack,130,1.0,0.4985
