PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Arbiter PUF,Logistic Regression,80,2.7,0.9255
Arbiter PUF,Logistic Regression,80,2.8,0.921
Arbiter PUF,Logistic Regression,80,2.9,0.9155
Arbiter PUF,Logistic Regression,90,0.8,0.9525
Arbiter PUF,Logistic Regression,90,0.9,0.9565
Arbiter PUF,Logistic Regression,90,1.0,0.956
Arbiter PUF,Logistic Regression,90,1.1,0.959
Arbiter PUF,Logistic Regression,90,1.2,0.962
Arbiter PUF,Logistic Regression,90,1.3,0.9615
Arbiter PUF,Logistic Regression,90,1.4,0.9625
Arbiter PUF,Logistic Regression,90,1.5,0.964
Arbiter PUF,Logistic Regression,90,1.6,0.9625
Arbiter PUF,Logistic Regression,90,1.7,0.9595
Arbiter PUF,Logistic Regression,90,1.8,0.9585
Arbiter PUF,Logistic Regression,90,1.9,0.9545
Arbiter PUF,Logistic Regression,90,2.0,0.9545
Arbiter PUF,Logistic Regression,90,2.1,0.9525
Arbiter PUF,Logistic Regression,90,2.2,0.9475
Arbiter PUF,Logistic Regression,90,2.3,0.945
Arbiter PUF,Logistic Regression,90,2.4,0.943
Arbiter PUF,Logistic Regression,90,2.5,0.9385
Arbiter PUF,Logistic Regression,90,2.6,0.9335
Arbiter PUF,Logistic Regression,90,2.7,0.929
Arbiter PUF,Logistic Regression,90,2.8,0.9255
Arbiter PUF,Logistic Regression,90,2.9,0.921
Arbiter PUF,Logistic Regression,100,0.8,0.9525
Arbiter PUF,Logistic Regression,100,0.9,0.955
Arbiter PUF,Logistic Regression,100,1.0,0.955
Arbiter PUF,Logistic Regression,100,1.1,0.9595
Arbiter PUF,Logistic Regression,100,1.2,0.9605
Arbiter PUF,Logistic Regression,100,1.3,0.962
Arbiter PUF,Logistic Regression,100,1.4,0.9625
Arbiter PUF,Logistic Regression,100,1.5,0.9645
Arbiter PUF,Logistic Regression,100,1.6,0.9625
Arbiter PUF,Logistic Regression,100,1.7,0.9605
Arbiter PUF,Logistic Regression,100,1.8,0.958
Arbiter PUF,Logistic Regression,100,1.9,0.957
Arbiter PUF,Logistic Regression,100,2.0,0.955
Arbiter PUF,Logistic Regression,100,2.1,0.953
Arbiter PUF,Logistic Regression,100,2.2,0.951
Arbiter PUF,Logistic Regression,100,2.3,0.9465
Arbiter PUF,Logistic Regression,100,2.4,0.9445
Arbiter PUF,Logistic Regression,100,2.5,0.942
Arbiter PUF,Logistic Regression,100,2.6,0.9385
Arbiter PUF,Logistic Regression,100,2.7,0.932
Arbiter PUF,Logistic Regression,100,2.8,0.929
Arbiter PUF,Logistic Regression,100,2.9,0.9255
Arbiter PUF,Logistic Regression,110,0.8,0.952
Arbiter PUF,Logistic Regression,110,0.9,0.954
Arbiter PUF,Logistic Regression,110,1.0,0.956
Arbiter PUF,Logistic Regression,110,1.1,0.957
