PUF_Type,Attack_Type,Temperature,Voltage,Accuracy
Lightweight Secure PUF,MLP Attack,100,1.0,0.5055
Lightweight Secure PUF,MLP Attack,100,1.1,0.5065
Lightweight Secure PUF,MLP Attack,100,1.2,0.5065
Lightweight Secure PUF,MLP Attack,100,1.3,0.5055
Lightweight Secure PUF,MLP Attack,100,1.4,0.504
Lightweight Secure PUF,MLP Attack,100,1.5,0.5045
Lightweight Secure PUF,MLP Attack,100,1.6,0.5055
Lightweight Secure PUF,MLP Attack,100,1.7,0.5055
Lightweight Secure PUF,MLP Attack,100,1.8,0.506
Lightweight Secure PUF,MLP Attack,100,1.9,0.5025
Lightweight Secure PUF,MLP Attack,100,2.0,0.5015
Lightweight Secure PUF,MLP Attack,100,2.1,0.499
Lightweight Secure PUF,MLP Attack,100,2.2,0.498
Lightweight Secure PUF,MLP Attack,100,2.3,0.4985
Lightweight Secure PUF,MLP Attack,100,2.4,0.4975
Lightweight Secure PUF,MLP Attack,100,2.5,0.5005
Lightweight Secure PUF,MLP Attack,100,2.6,0.499
Lightweight Secure PUF,MLP Attack,100,2.7,0.5005
Lightweight Secure PUF,MLP Attack,100,2.8,0.5015
Lightweight Secure PUF,MLP Attack,100,2.9,0.499
Lightweight Secure PUF,MLP Attack,110,0.8,0.5025
Lightweight Secure PUF,MLP Attack,110,0.9,0.504
Lightweight Secure PUF,MLP Attack,110,1.0,0.505
Lightweight Secure PUF,MLP Attack,110,1.1,0.506
Lightweight Secure PUF,MLP Attack,110,1.2,0.505
Lightweight Secure PUF,MLP Attack,110,1.3,0.507
Lightweight Secure PUF,MLP Attack,110,1.4,0.505
Lightweight Secure PUF,MLP Attack,110,1.5,0.504
Lightweight Secure PUF,MLP Attack,110,1.6,0.505
Lightweight Secure PUF,MLP Attack,110,1.7,0.5065
Lightweight Secure PUF,MLP Attack,110,1.8,0.5065
Lightweight Secure PUF,MLP Attack,110,1.9,0.505
Lightweight Secure PUF,MLP Attack,110,2.0,0.5015
Lightweight Secure PUF,MLP Attack,110,2.1,0.5005
Lightweight Secure PUF,MLP Attack,110,2.2,0.4995
Lightweight Secure PUF,MLP Attack,110,2.3,0.498
Lightweight Secure PUF,MLP Attack,110,2.4,0.498
Lightweight Secure PUF,MLP Attack,110,2.5,0.498
Lightweight Secure PUF,MLP Attack,110,2.6,0.499
Lightweight Secure PUF,MLP Attack,110,2.7,0.5
Lightweight Secure PUF,MLP Attack,110,2.8,0.5005
